"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2021-09-12","90.4","3.19","5.35","Grisham, Trent",663757,677865,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.","R","L","L","LAD","SD","X",6,"ground_ball",2,0,2021,"1.2","0.36","0.8","2.5",,,,2,9,"Top",126.8,152.56,,,669257,,,-8.593520089197279,-131.3489108266893,-1.9014075552673821,15.788512863093068,28.71669410013299,-27.804074356251444,"3.32","1.51",14,"75.8",-8,"90.9",1151,"6.8",632568,677865,669257,571970,607208,457759,608369,666158,641355,605141,"53.73",0.077,0.073,"0",1,0,0,2,68,3,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",36,"0","-0.143"
"FF","2021-09-11","96.4","-0.85","5.74","Grisham, Trent",663757,621111,"field_out","hit_into_play",,,,,2,"Trent Grisham lines out to right fielder Mookie Betts.","R","L","R","LAD","SD","X",9,"line_drive",2,2,2021,"-0.21","1.36","0.09","3.17",,502054,,2,7,"Top",186.15,108.86,,,669257,,,2.9784771816854994,-140.32429306395474,-4.367772466829535,-3.46137145490344,32.16413417580972,-13.409454385142151,"3.32","1.51",269,"97.5",17,"96.4",2371,"6.3",632530,621111,669257,571970,607208,457759,608369,666158,641355,605141,"54.21",0.486,0.498,"0",1,0,0,4,51,5,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",198,"0.025","-0.259"
"CU","2021-09-10","81.9","1.73","6.02","Grisham, Trent",663757,628711,"field_out","hit_into_play",,,,,13,"Trent Grisham flies out to center fielder Chris Taylor.","R","L","L","LAD","SD","X",8,"fly_ball",1,1,2021,"-1.35","-0.03","-0.88","2.12",,,624428,1,5,"Top",149.11,55.48,,,669257,,,-3.24658350647553,-119.25383906687634,-2.189175120513549,-12.272830953984935,22.733289945193164,-32.2899197861833,"3.32","1.51",363,"94.7",31,"80.9",2897,"5.5",632542,628711,669257,571970,607208,457759,608369,666158,621035,605141,"54.97",0.203,0.323,"0",1,0,0,5,37,3,"Curveball",3,0,0,3,0,3,0,3,"Standard","Standard",310,"0.028","-0.303"
"FF","2021-09-10","93.3","1.47","6.24","Grisham, Trent",663757,628711,"field_out","hit_into_play",,,,,9,"Trent Grisham grounds out to first baseman Max Muncy.","R","L","L","LAD","SD","X",3,"ground_ball",1,1,2021,"0.16","1.51","0.31","1.96",,,,0,3,"Top",162.15,150.04,,,669257,,,-3.2804248037948995,-135.70448016282458,-8.51657584727507,2.641584388501261,27.05726011430858,-11.881884173330896,"3.32","1.51",10,"98.8",-11,"92.6",2544,"5.7",632542,628711,669257,571970,607208,457759,608369,666158,621035,605141,"54.82",0.246,0.221,"0",1,0,0,2,18,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",159,"0.025","-0.231"
"FF","2021-09-01","93.5","-1.13","5.81","Grisham, Trent",663757,596133,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out, second baseman Josh Rojas to first baseman Pavin Smith.","R","L","R","ARI","SD","X",4,"ground_ball",2,2,2021,"-0.54","1.19","0.79","2.74",,,,0,4,"Top",143.83,153.77,,,662139,,,6.112200646984018,-135.93945604652455,-4.737909898586284,-8.077899705343125,31.5361831596429,-16.52762999761625,"3.32","1.51",4,"52.3",-34,"92.8",2387,"6",632681,596133,662139,656976,668942,642165,605113,444482,606466,664983,"54.46",0.137,0.123,"0",1,0,0,1,30,5,"4-Seam Fastball",6,0,0,6,0,6,0,6,"Standard","Standard",209,"0.008","-0.216"
"FF","2021-09-01","94.9","-2.8","5.73","Grisham, Trent",663757,605525,"single","hit_into_play",,,,,5,"Trent Grisham singles on a ground ball to center fielder Ketel Marte.","R","L","R","ARI","SD","X",8,"ground_ball",2,2,2021,"-0.17","1.25","-0.12","2.21",,,,1,8,"Top",133.7,110.84,,,662139,,,7.352519235250953,-137.9139001893308,-6.325082297019375,-3.815304808477312,30.133681150757713,-15.03585024624186,"3.32","1.51",118,"75.2",9,"94.7",2377,"6.2",632681,605525,662139,656976,668942,642165,605113,444482,606466,664983,"54.31",0.294,0.29,"0.9",1,1,0,2,65,6,"4-Seam Fastball",6,3,3,6,3,6,3,6,"Standard","Standard",212,"-0.025","0.284"
"FF","2021-09-01","92.9","-1.47","5.71","Grisham, Trent",663757,596133,"single","hit_into_play",,,,,4,"Trent Grisham singles on a ground ball to right fielder Jake McCarthy.","R","L","R","ARI","SD","X",9,"ground_ball",3,1,2021,"-0.85","1.39","-0.51","2.13",,,,0,1,"Top",184.55,105.78,,,662139,,,4.258284327477529,-135.11553173137702,-6.34008692796677,-11.297801047883993,31.196030103310235,-13.957981750498002,"3.32","1.51",17,"99.4",-6,"92",2395,"5.9",632681,596133,662139,656976,668942,642165,605113,444482,606466,664983,"54.61",0.257,0.234,"0.9",1,1,0,2,1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"-0.036","0.25"
"CH","2021-08-31","83.7","-3.23","5.94","Grisham, Trent",663757,668678,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, pitcher Zac Gallen to first baseman Christian Walker.","R","L","R","ARI","SD","X",1,"ground_ball",2,2,2021,"-1.12","0.06","-1.19","1.85",,,,1,5,"Top",127.8,166,,,608348,,,6.922812045212329,-121.71297341153978,-3.1140143325758176,-12.544749471795397,23.980275191035968,-31.203457181356367,"3.32","1.51",5,"84.6",-18,"83.7",1516,"6.3",632672,668678,608348,572233,670370,656403,605113,656976,606466,664983,"54.19",0.094,0.087,"0",1,0,0,2,33,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0.021","-0.142"
"CH","2021-08-31","85.1","-3.05","5.85","Grisham, Trent",663757,668678,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, second baseman Andrew Young to first baseman Christian Walker.   Jurickson Profar to 3rd.","R","L","R","ARI","SD","X",4,"ground_ball",1,0,2021,"-1.16","0.14","-0.48","1.24",,595777,,1,3,"Top",137.74,140.63,,,608348,,,8.357842458438114,-123.65502351960642,-4.774784837272967,-13.56639205330809,25.041021471360978,-29.934249230976114,"3.32","1.51",3,"79",-26,"85.1",1459,"6.4",632672,668678,608348,572233,670370,656403,605113,656976,606466,664983,"54.08",0.031,0.028,"0",1,0,0,2,17,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0.034","-0.345"
"FF","2021-08-31","95.5","-1.12","6.16","Grisham, Trent",663757,664199,"field_out","hit_into_play",,,,,4,"Trent Grisham lines out sharply to left fielder David Peralta.","R","L","R","ARI","SD","X",7,"line_drive",3,1,2021,"-0.75","1.33","-0.5","2.26",,,,1,9,"Top",60.58,77.21,,,608348,,,3.2970176788233125,-138.81407916885726,-7.554807884696352,-10.380440570770672,33.61412190493254,-13.471690691662882,"3.32","1.51",342,"100.3",18,"94.8",2239,"6.1",632672,664199,608348,572233,606466,668942,605113,444482,664983,656976,"54.36",0.411,0.465,"0",1,0,0,4,64,5,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",214,"0.003","-0.278"
"FC","2021-08-31","88.7","-3.1","6.01","Grisham, Trent",663757,668678,"field_out","hit_into_play",,,,,4,"Trent Grisham flies out to shortstop Nick Ahmed.","R","L","R","ARI","SD","X",6,"fly_ball",1,1,2021,"0.38","0.9","-0.35","2.75",,,,0,1,"Top",96.28,131.61,,,608348,,,5.967967899245115,-129.12974679387804,-3.816861635692355,2.998738380368942,26.506252220351293,-21.5382659409615,"3.32","1.51",187,"78.8",57,"89.2",2308,"6.5",632672,668678,608348,572233,670370,656403,605113,656976,606466,664983,"53.96",0.034,0.037,"0",1,0,0,3,1,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",172,"0.022","-0.231"
"FC","2021-08-30","88","1.69","5.84","Grisham, Trent",663757,656457,"single","hit_into_play",,,,,1,"Trent Grisham singles on a bunt ground ball to first baseman Christian Walker.   Austin Nola scores.    Chris Paddack to 2nd.","R","L","L","ARI","SD","X",3,"ground_ball",0,0,2021,"-0.2","0.94","-0.42","2.99",543592,,663978,1,2,"Top",137.85,174.15,,,662139,,,-4.669847722415375,-128.10934538057927,-2.746574125363689,-1.2144332133998685,26.467997489074662,-21.439882435517163,"3.32","1.51",54,"33.3",21,"87.4",2304,"5.9",632703,656457,662139,572233,668942,642165,605113,444482,606466,656976,"54.64",0.26,0.256,"0.9",1,1,0,1,13,1,"Cutter",0,3,3,0,4,0,4,0,"Standard","Standard",169,"-0.041","-0.027"
"CU","2021-08-30","79.4","3.15","5.58","Grisham, Trent",663757,573009,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out to first baseman Christian Walker.","R","L","L","ARI","SD","X",3,"ground_ball",1,1,2021,"-0.45","-0.44","-0.71","1.35",,,595777,2,8,"Top",145.78,172.34,,,608348,,,-7.627511074871206,-115.41216088147497,-1.6660086364977333,-2.584750780432842,21.22365397627751,-35.98365784063383,"3.32","1.51",4,"70.6",-19,"79.5",2289,"6.4",632703,573009,608348,572233,668942,642165,605113,662139,606466,656976,"54.1",0.06,0.062,"0",1,0,0,2,67,3,"Curveball",5,6,6,5,6,5,6,5,"Standard","Standard",331,"0.024","-0.215"
"SL","2021-08-27","83.3","2.05","5.6","Grisham, Trent",663757,676050,"force_out","hit_into_play",,,,,8,"Trent Grisham grounds into a force out, first baseman Jared Walsh to shortstop Jose Iglesias.   Eric Hosmer scores.    Austin Nola out at 2nd.    Trent Grisham to 1st.  Throwing error by shortstop Jose Iglesias.","R","L","L","LAA","SD","X",3,"ground_ball",0,0,2021,"-0.18","0.42","-0.03","1.91",,543333,543592,0,5,"Top",158.5,158.37,,,545358,,,-4.4034475488430305,-121.24442193472171,-2.8321598909451717,-0.8986783961806547,23.78188023160232,-27.703095751140392,"3.32","1.51",5,"90.1",-19,"82.7",2264,"5.9",632782,676050,545358,665120,664058,594838,578428,457708,669016,666176,"54.6",0.094,0.085,"0",1,0,0,2,38,1,"Slider",0,4,4,0,5,0,5,0,"Standard","Standard",203,"-0.012","-0.709"
"SI","2021-08-25","100.3","-1.4","6.15","Grisham, Trent",663757,660813,"field_out","hit_into_play",,,,,5,"Trent Grisham grounds out sharply, second baseman Trea Turner to first baseman Max Muncy.   Victor Caratini to 3rd.","R","L","R","SD","LAD","X",4,"ground_ball",2,1,2021,"-1.23","0.47","-0.16","2.33",,605170,,0,13,"Bot",139.98,142.17,,,669257,,,6.261727120314172,-145.89167705049698,-6.265710092581038,-19.082251856542072,34.4056586321202,-24.13929378817151,"3.32","1.51",10,"105.8",-13,"99.1",2005,"5.7",632764,660813,669257,571970,607208,457759,608369,572041,641355,621035,"54.84",0.269,0.242,"0",1,0,0,2,93,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",215,"0.023","-0.342"
"SI","2021-08-22","92.1","-2.24","6.01","Grisham, Trent",663757,502043,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, pitcher Kyle Gibson to first baseman Rhys Hoskins.","R","L","R","SD","PHI","X",1,"ground_ball",1,1,2021,"-1.56","0.59","-1.11","2.26",,,,0,5,"Bot",127.22,180.5,,,592663,,,6.315889875356039,-133.9611633413407,-5.027267001763667,-20.178564656481008,27.404693944635934,-24.188832659873952,"3.32","1.51",2,"62.9",-48,"92.8",2124,"6.6",632830,502043,592663,656555,516416,591720,544369,546318,608671,547180,"53.86",0.194,0.175,"0",1,0,0,2,43,3,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",214,"-0.025","-0.231"
"FF","2021-08-22","93.3","-2.02","6.32","Grisham, Trent",663757,502043,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out to first baseman Rhys Hoskins.","R","L","R","SD","PHI","X",3,"ground_ball",3,1,2021,"-0.65","1.22","0.34","2.54",543333,,605170,2,2,"Bot",156.63,160.46,,,592663,,,7.55670368906707,-135.49027019409962,-6.590637029154573,-9.799780244295379,33.04442456239781,-15.907611097520096,"3.32","1.51",12,"75.9",-11,"93.4",2201,"6.7",632830,502043,592663,656555,516416,591720,544369,546318,608671,547180,"53.78",0.063,0.057,"0",1,0,0,2,19,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",208,"-0.043","-0.637"
"CH","2021-08-22","85.9","-2.04","6.29","Grisham, Trent",663757,502043,"double","hit_into_play",,,,,8,"Trent Grisham doubles (19) on a sharp line drive to center fielder Travis Jankowski.","R","L","R","SD","PHI","X",8,"line_drive",0,2,2021,"-1.37","0.47","-0.21","1.79",,,,0,1,"Bot",167.04,46.47,,,592663,,,7.120203166285771,-124.87657735971415,-5.388239553509617,-15.778173377922098,24.460931429464367,-26.344344019434264,"3.32","1.51",390,"103.8",18,"86.1",1588,"6.4",632830,502043,592663,656555,516416,591720,544369,546318,608671,547180,"54.06",0.517,0.614,"1.25",1,1,1,5,4,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.06","0.729"
"CH","2021-08-21","86.5","-1.87","4.71","Grisham, Trent",663757,605400,"field_error","hit_into_play",,,,,8,"Trent Grisham reaches on a fielding error by first baseman Brad Miller.","R","L","R","SD","PHI","X",3,"ground_ball",2,2,2021,"-1.59","0.19","-0.21","1.71",,,,0,7,"Bot",155.79,151.31,,,595284,,,7.266303114067032,-125.60855127289786,-1.212883283431542,-18.296963957326792,29.460016494737573,-30.141779952640103,"3.32","1.51",4,"90.2",-24,"86.7",1508,"6.9",632806,605400,595284,543543,516416,591720,544369,457705,546318,547180,"53.63",0.111,0.115,"0.9",1,0,0,2,46,6,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",255,"0.077","0.455"
"SI","2021-08-21","92.1","-1.75","4.93","Grisham, Trent",663757,605400,"field_out","hit_into_play",,,,,4,"Trent Grisham flies out to left fielder Andrew McCutchen.","R","L","R","SD","PHI","X",7,"fly_ball",3,1,2021,"-1.57","0.84","-0.63","2.08",,,,0,1,"Bot",72.75,108.87,,,595284,,,6.305038415192515,-133.93097744364545,-3.2092730928078055,-20.211956223846563,30.83872156738852,-21.556740463771632,"3.32","1.51",261,"95",50,"92.6",2095,"6.7",632806,605400,595284,543543,516416,591720,544369,457705,546318,547180,"53.75",0.009,0.01,"0",1,0,0,3,7,5,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",229,"-0.023","-0.395"
"CH","2021-08-18","87.1","-3.6","5.38","Grisham, Trent",663757,622075,"single","hit_into_play",,,,,4,"Trent Grisham singles on a line drive to left fielder Connor Joe.   Jake Cronenworth scores.    Eric Hosmer to 3rd.","R","L","R","COL","SD","X",7,"line_drive",3,2,2021,"-0.77","-0.01","-0.32","2.32",630105,,543333,2,6,"Top",81.05,89,,,624513,,,9.554716972621176,-126.68204855941006,-1.2916469511268969,-9.912733858679868,19.782247656167172,-32.22430496549552,"3.32","1.51",215,"84.6",15,"88.8",1758,"6.9",632862,622075,624513,543068,676701,641857,596115,656582,641658,453568,"53.63",0.934,0.877,"0.9",1,1,0,4,50,6,"Changeup",7,4,4,7,5,7,5,7,"Standard","Standard",257,"-0.084","1.041"
"FF","2021-08-18","93","1.22","5.67","Grisham, Trent",663757,656458,"field_out","hit_into_play",,,,,6,"Trent Grisham flies out to center fielder Garrett Hampson.","R","L","L","COL","SD","X",8,"fly_ball",2,1,2021,"-0.08","1.07","0.34","2.51",,,,2,8,"Top",127.97,62.61,,,624513,,,-2.0876393875943005,-135.44875737664722,-4.762767547242385,-0.5348449305452838,26.370571555149073,-18.111470415957577,"3.32","1.51",339,"87.9",35,"93.6",2354,"6.3",632862,656458,624513,543068,676701,641857,596115,656582,641658,453568,"54.17",0.026,0.031,"0",1,0,0,3,66,4,"4-Seam Fastball",7,5,5,7,5,7,5,7,"Standard","Standard",169,"0.013","-0.119"
"SI","2021-08-18","91","-2.13","5.94","Grisham, Trent",663757,592346,"field_out","hit_into_play",,,,,4,"Trent Grisham lines out sharply to left fielder Connor Joe.","R","L","R","COL","SD","X",7,"line_drive",2,1,2021,"-0.72","0.44","-0.5","2.54",,,,2,2,"Top",47.31,76.12,,,624513,,,5.580954300361898,-132.54599133012502,-3.5972908577862883,-9.635985632017679,26.259078634769427,-26.468154094652526,"3.32","1.51",360,"101.6",19,"90.8",2204,"5.9",632862,592346,624513,543068,676701,641857,596115,656582,641658,453568,"54.56",0.449,0.53,"0",1,0,0,5,15,4,"Sinker",3,2,2,3,2,3,2,3,"Standard","Standard",206,"0.011","-0.119"
"CH","2021-08-17","83.1","-1.89","6.19","Grisham, Trent",663757,608566,"field_out","hit_into_play",,,,,4,"Trent Grisham flies out to left fielder Connor Joe.","R","L","R","COL","SD","X",7,"fly_ball",1,0,2021,"-0.94","0.44","-0.77","2.48",,,,0,6,"Top",102.33,104.6,,,553869,,,4.347728484516312,-121.06497882104965,-2.997281218824699,-10.105114704742409,19.17923988686475,-27.513637796916235,"3.32","1.51",244,"76.6",48,"82.5",1358,"5.4",632851,608566,553869,543068,663898,641857,596115,656582,656541,453568,"55.1",0.066,0.059,"0",1,0,0,3,42,2,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",229,"0.023","-0.279"
"FF","2021-08-17","95.4","-1.41","6.29","Grisham, Trent",663757,608566,"single","hit_into_play",,,,,2,"Trent Grisham singles on a ground ball to left fielder Connor Joe.","R","L","R","COL","SD","X",7,"ground_ball",0,2,2021,"-0.47","0.8","-0.01","2.77",,,,0,3,"Top",69.35,134.06,,,553869,,,4.631207652524177,-139.15544543572,-5.536235851413898,-6.9288837201695905,21.148241988135535,-20.82858622998567,"3.32","1.51",98,"86.6",5,"94.9",2022,"5.2",632851,608566,553869,543068,663898,641857,596115,656582,656541,453568,"55.35",0.4,0.364,"0.9",1,1,0,4,19,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",220,"-0.043","0.493"
"CU","2021-08-17","82.5","-0.76","6.21","Grisham, Trent",663757,468504,"field_out","hit_into_play",,,,,6,"Trent Grisham lines out to shortstop Trevor Story.","R","L","R","COL","SD","X",6,"line_drive",0,2,2021,"0.96","0.05","0.28","2.13",543333,,,2,7,"Top",126.13,124.85,,,553869,,,0.49596974582291475,-120.37479380072125,-3.0254147970275627,9.375759354253136,18.673581254997405,-31.39389910434188,"3.32","1.51",190,"64.4",23,"83",2533,"6",632851,468504,553869,543068,663898,641857,596115,656582,656541,453568,"54.46",0.697,0.627,"0",1,0,0,4,56,3,"Curveball",4,3,3,4,3,4,3,4,"Standard","Standard",66,"0.072","-0.249"
"SL","2021-08-16","86.6","-2.73","6.04","Grisham, Trent",663757,622608,"force_out","hit_into_play",,,,,13,"Trent Grisham grounds into a force out, second baseman Brendan Rodgers to shortstop Trevor Story.   Wil Myers out at 2nd.","R","L","R","COL","SD","X",4,"ground_ball",2,2,2021,"0.32","0.41","-0.88","1.59",,,571976,2,7,"Top",140.71,135.61,,,553869,,,3.7337083249300616,-126.21730518370678,-5.376103336733912,2.875022783196587,19.797992388156437,-27.044500721570746,"3.32","1.51",80,"92",4,"86.8",2154,"5.8",632813,622608,553869,543068,663898,641857,596115,656582,602074,453568,"54.65",0.46,0.418,"0",1,0,0,4,50,5,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",177,"0.02","-0.192"
"FF","2021-08-16","94.7","-2.28","6.26","Grisham, Trent",663757,622608,"grounded_into_double_play","hit_into_play",,,,,5,"Trent Grisham grounds into a double play, second baseman Brendan Rodgers to shortstop Trevor Story to first baseman C.  J. Cron.   Wil Myers out at 2nd.    Trent Grisham out at 1st.","R","L","R","COL","SD","X",4,"ground_ball",0,0,2021,"-0.34","0.83","-0.25","2.37",,,571976,1,5,"Top",135.27,147.67,,,553869,,,6.064847490752074,-137.92413884841065,-6.453901694122997,-5.418261627426458,24.454918192562246,-20.422286309596263,"3.32","1.51",3,"83",-41,"95.4",2154,"6.2",632813,622608,553869,543068,663898,641857,596115,656582,602074,453568,"54.27",0.071,0.064,"0",1,0,0,2,35,1,"4-Seam Fastball",5,1,1,5,1,5,1,5,"Standard","Standard",205,"0.034","-0.384"
"FF","2021-08-15","94.9","-3.12","5.86","Grisham, Trent",663757,668678,"field_out","hit_into_play",,,,,9,"Trent Grisham grounds out, second baseman Josh Rojas to first baseman Asdrubal Cabrera.   Eric Hosmer to 3rd.","R","L","R","ARI","SD","X",4,"ground_ball",2,2,2021,"-0.36","1.27","0.36","1.92",,543333,,1,2,"Top",144.55,146.32,,,608348,,,9.99357332925678,-137.69510947960748,-7.523937326346216,-6.7452225583281065,29.973158242972925,-14.476575627544435,"3.32","1.51",1,"52",-56,"95.8",2246,"6.9",632917,668678,608348,452678,668942,656403,605113,444482,606466,656976,"53.61",0.231,0.208,"0",1,0,0,1,13,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0.032","-0.273"
"SL","2021-08-15","85","1.04","5.27","Grisham, Trent",663757,620396,"single","hit_into_play",,,,,7,"Trent Grisham singles on a sharp ground ball to center fielder Ketel Marte.   Victor Caratini to 2nd.","R","L","L","ARI","SD","X",8,"ground_ball",1,1,2021,"-0.36","0.49","-0.63","2",,,605170,1,8,"Top",145.12,82.98,,,608348,,,-3.1743642648670995,-123.74719377312161,-2.2718714740463644,-3.061922825956277,26.061756766200613,-26.94958927550829,"3.32","1.51",136,"100.7",6,"84.5",2230,"6.1",632917,620396,608348,452678,668942,656403,605113,444482,606466,656976,"54.43",0.574,0.517,"0.9",1,1,0,4,65,3,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",197,"-0.017","0.479"
"CU","2021-08-13","76.4","3.71","5.63","Grisham, Trent",663757,518516,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out softly, third baseman Asdrubal Cabrera to first baseman Christian Walker.","R","L","L","ARI","SD","X",5,"ground_ball",1,1,2021,"-0.69","-0.22","-0.78","1.8",,543592,571976,2,2,"Top",109.25,162.79,,,608348,,,-8.207434177610878,-110.97807786559345,-0.5109842088020669,-3.968720078425488,22.61180405467625,-34.14324704423101,"3.32","1.51",3,"63.9",-35,"75.9",2270,"6.3",632932,518516,608348,572233,668942,452678,605113,662139,606466,656976,"54.18",0.069,0.062,"0",1,0,0,2,11,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",299,"0.045","-0.429"
"CH","2021-08-13","79.5","-2.04","5.99","Grisham, Trent",663757,461325,"field_out","hit_into_play",,,,,13,"Trent Grisham flies out to shortstop Nick Ahmed.","R","L","R","ARI","SD","X",6,"fly_ball",1,0,2021,"-1.22","1.22","-0.6","1.38",,,,0,9,"Top",108.29,114.61,,,608348,,,5.4353240342996445,-115.60405476112086,-5.587972436250838,-11.957496128445472,22.839798606925218,-20.364865846185722,"3.32","1.51",218,"66.3",41,"79.2",2184,"6.3",632932,461325,608348,572233,668942,452678,605113,662139,606466,656976,"54.23",0.451,0.422,"0",1,0,0,4,69,2,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",236,"0.058","-0.279"
"FF","2021-08-12","91.9","2.01","6","Grisham, Trent",663757,592761,"field_out","hit_into_play",,,,,4,"Trent Grisham grounds out, second baseman Josh VanMeter to first baseman Christian Walker.","R","L","L","ARI","SD","X",4,"ground_ball",3,1,2021,"1.26","1.09","-0.32","2.58",,,,0,5,"Top",146.24,145.27,,,608348,,,-8.54566614928816,-133.53360523068702,-5.1080840149935725,16.89816818502531,30.20779466867144,-18.19748610955464,"3.32","1.51",9,"98.7",-15,"90.9",2462,"5.9",632914,592761,608348,572233,642165,656403,668942,444482,606466,656976,"54.64",0.22,0.204,"0",1,0,0,2,40,5,"4-Seam Fastball",8,2,2,8,2,8,2,8,"Standard","Standard",132,"0.007","-0.395"
